"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"228284_at",-1.41695691482754,4.61208282504132,-4.04180783846269,9.40122718279617e-05,0.000607363932670898,0.477333193988978
"227145_at",-1.08336578099778,5.03600276839669,-4.0398725464697,9.46972850667171e-05,0.000611070154625367,0.470435011664111
"226132_s_at",1.4981809092579,4.30718554292562,4.03959248374725,9.47968100657444e-05,0.000611637431005968,0.469436959839451
"236044_at",1.30611964041457,4.16556637306612,4.0392463432799,9.49199550860158e-05,0.000612287463936752,0.468203501155766
"1558815_at",1.18425158945925,4.3626108948595,4.03816235908468,9.53065900470932e-05,0.000614201769309856,0.464341282966348
"205624_at",-1.38633145546045,3.69424143933058,-4.03782674592137,9.54266013194339e-05,0.000614902702078968,0.46314565826237
"202395_at",1.03794800545017,7.78861029031405,4.03489909605529,9.64796388469231e-05,0.00062095635714603,0.452719081975314
"204141_at",-1.25516469827102,10.2907887837934,-4.03387062474653,9.68521962858168e-05,0.000623207465214432,0.449057632363238
"230493_at",2.3865553094157,4.87250174412397,4.03155487599683,9.76961030488283e-05,0.000628046376742468,0.440815956703282
"231120_x_at",1.71494011594285,4.47373448265289,4.03068640144329,9.80144018000497e-05,0.00062972237584227,0.437726011000604
"213906_at",1.96513370108481,5.86960515705785,4.03026085564445,9.81707273415208e-05,0.000630652628057532,0.436212146277981
"205597_at",1.49446061566457,4.08495083956198,4.02901282822005,9.86305695759085e-05,0.000633383414559878,0.431773031866539
"219051_x_at",1.26916841561536,4.45110374671901,4.02851731876342,9.88137130041145e-05,0.000634484998062238,0.430010841925955
"1562921_at",1.41371368468718,5.09454313354545,4.0278463357517,9.9062230718909e-05,0.000635880112076678,0.427624874636422
"201614_s_at",1.02287652354577,5.71844785786777,4.02736997718557,9.92390262035101e-05,0.000636866685185335,0.425931161308258
"213793_s_at",1.19679888079464,5.48237620866942,4.02443698326509,0.000100334238896046,0.000642663368280379,0.415506132704592
"1555790_a_at",-1.21535683177891,6.79383380095041,-4.02341253730329,0.00010071949333379,0.000644874616622816,0.411866205228518
"217761_at",-1.22647478988073,8.91066207131405,-4.02329530091055,0.000100763671442131,0.000644960634055079,0.411449701164481
"205013_s_at",1.29830321388911,5.32000397899174,4.0206630100126,0.000101760485511166,0.000650807643621826,0.402100430581671
"223145_s_at",-1.03839670245764,6.05554781163636,-4.01860806394698,0.000102545209468753,0.000655060092032253,0.394804988784665
"235278_at",-1.26082241279415,3.7865866734876,-4.01812792837708,0.000102729390870356,0.000656006709394617,0.393100827205443
"207655_s_at",1.4132034952443,7.0422373491405,4.01772866198696,0.000102882791311639,0.000656679502097109,0.391683815443838
"214180_at",-1.06430760766747,5.36462772295041,-4.01762272614255,0.000102923529200217,0.000656862841020413,0.391307863060006
"224743_at",-1.271819472715,7.46859265992562,-4.01750092838478,0.000102970385875255,0.000657008501310485,0.390875628159788
"219260_s_at",-1.33438977981452,4.54039526359504,-4.01582168221449,0.000103618488220893,0.000660989481213079,0.384917350195649
"203367_at",-1.149004807034,6.66298070216529,-4.01457319691677,0.000104102863411629,0.00066384698589116,0.380488721717149
"1567214_a_at",1.08281620273523,8.67696746946281,4.01389078559594,0.000104368532412246,0.000665385903642673,0.378068514907082
"228974_at",-1.54214376866691,5.2661824095124,-4.01325353981222,0.000104617202867353,0.000666738030862863,0.375808773030155
"1553972_a_at",1.32513870509047,4.81929281009917,4.01276046358619,0.000104810002856501,0.000667888916804102,0.374060459466409
"227860_at",-1.41086093038353,4.87792011327273,-4.01272729023221,0.000104822986302361,0.000667893809122668,0.373942841694618
"233449_at",1.1947608385158,5.98571916690909,4.01148290045645,0.000105311129269162,0.000670613323176269,0.369531331265969
"205590_at",1.68249024240099,5.28772153542975,4.01006399607576,0.000105870380041207,0.000673922048460493,0.364502418209322
"213698_at",-1.28933903712279,6.2122897366281,-4.01003958685495,0.000105880025537734,0.000673922048460493,0.36441591836105
"234762_x_at",1.03290736552763,10.6889945989421,4.00948790825874,0.000106098249748718,0.000675075271152235,0.36246102179989
"1554473_at",1.1552974021855,4.4339393134876,4.00905548449747,0.000106269601380348,0.000676008197262422,0.360928853166149
"204378_at",1.27033852142418,4.64091867443802,4.00792319257503,0.000106719535207749,0.000678475649707404,0.356917500853574
"202552_s_at",-1.24697981419578,9.95075110806612,-4.00543427481372,0.000107714950874487,0.000684565260846517,0.348103089373009
"244187_at",-1.01311864036544,6.45707599116529,-4.00471768726476,0.000108003182762697,0.000685937461741648,0.34556609500532
"212036_s_at",1.14052784624882,7.29527698383471,4.0014413683762,0.000109330422514537,0.00069330095696849,0.333971083035627
"201619_at",-1.24237204696219,9.6871174323967,-4.00058832956231,0.000109678537210365,0.000695105369418884,0.330953335858245
"209806_at",1.64976695003161,9.12206718312397,4.00011032436634,0.000109874067873813,0.000696263868915245,0.32926253860043
"220177_s_at",1.90732689154749,5.33931445533058,3.99830081388969,0.000110617278302228,0.000700433788977857,0.322863345494729
"209791_at",2.02281073434951,6.10860949571901,3.99724581810347,0.00011105280428999,0.000702915971755053,0.319133455118812
"225056_at",1.1701362176142,7.3232275073719,3.99539750427153,0.000111819780772444,0.000707036719525082,0.312600636414571
"222508_s_at",1.07373647926919,6.1472564378595,3.99460919232915,0.00011214843543402,0.000708868867902316,0.309815069749387
"227314_at",1.65131230369227,5.1237251826281,3.99451958495137,0.000112185851931252,0.000709023402420669,0.309498461106784
"230104_s_at",-1.27092707518387,4.44801551117355,-3.99428252594341,0.000112284895897303,0.000709485344179482,0.308660889601234
"210785_s_at",-1.0142334285583,3.36539242663636,-3.99357243215372,0.00011258207518565,0.000711116562011947,0.306152229587987
"1552735_at",1.25683671631841,4.84242158815703,3.99234619438897,0.000113097033763965,0.000714204241284917,0.301820908945292
"205819_at",-1.70952808465106,3.48731975242975,-3.99161431141582,0.000113405459173727,0.0007159038771878,0.299236234122336
"230630_at",-1.02535479133433,5.94244325872727,-3.99091868612081,0.000113699349511765,0.000717345018988664,0.29677994046052
"234015_at",1.05179713665551,5.21443418563636,3.98496091677815,0.000116246372514939,0.00073189433639501,0.275756114181695
"212338_at",1.05212012057802,5.62622673918182,3.98367420003319,0.000116803569411705,0.000734979302288524,0.271218691614728
"217892_s_at",-1.36529670793163,7.91983621875207,-3.98297312614064,0.000117108233128719,0.000736642043984435,0.268746926610865
"232381_s_at",1.45060704581954,5.22304072600826,3.98281715751855,0.000117176115073886,0.000736927363584672,0.26819707579744
"226982_at",-1.42725022395876,5.51907352313223,-3.98280697366954,0.000117180548678649,0.000736927363584672,0.26816117429224
"223423_at",1.89223796575732,6.40792364885124,3.98261238562433,0.000117265294621761,0.000737375501258745,0.267475199245123
"238021_s_at",1.12771589419392,10.7786647844545,3.98192565767934,0.000117564842601846,0.00073908908465631,0.265054504019877
"237981_at",1.15955250552712,4.2444757206281,3.98156727236876,0.000117721458811372,0.000739903524601883,0.26379133349734
"214953_s_at",1.52973938832065,7.68527649232231,3.97885575420017,0.000118912877580791,0.000746705131702051,0.254237093625385
"210735_s_at",1.31092519219964,3.7930214288595,3.97743472634796,0.000119541853994385,0.000750223928735425,0.249231984167936
"207056_s_at",1.25905425294228,4.14662310510744,3.9768825110694,0.000119787131806016,0.000751504467182322,0.24728735440493
"226705_at",-1.17029830067483,6.70568682121488,-3.97673005744704,0.000119854931809466,0.0007518435517075,0.246750524382888
"208335_s_at",-1.83101396422178,5.01192982910744,-3.97660918645646,0.000119908712247891,0.000752094624544387,0.246324916463647
"233849_s_at",-1.12150499052665,6.14993493120661,-3.97606890564382,0.000120149386990249,0.000753431326263547,0.244422614242249
"229748_x_at",-1.12746077219011,6.0009332852562,-3.97575708215598,0.000120288502409732,0.000754217186840837,0.243324789139369
"205830_at",2.03399672176921,4.52371570330579,3.9749623987745,0.000120643734208316,0.000756184359490961,0.240527275739828
"209121_x_at",1.09336982494564,7.72491082242149,3.97377342574323,0.000121177088152002,0.000759353271600078,0.236342549595832
"212344_at",1.0990248228348,5.41255511223967,3.97360606492295,0.000121252343955485,0.000759737784295916,0.235753581104666
"204158_s_at",1.13108403188569,8.37635085324793,3.97234448164558,0.000121821067410859,0.000762689437843663,0.231314486925688
"222877_at",-1.18873184772971,6.32649689670248,-3.97205818705579,0.000121950483415281,0.000763324863277673,0.230307261338467
"227921_at",1.61529503070132,5.04054025919008,3.97183852193783,0.000122049869335297,0.000763859501591962,0.229534485540563
"223822_at",1.40971689469285,3.77959895773554,3.97165927444692,0.000122131025865762,0.000764211580678906,0.22890392209945
"218304_s_at",-1.06055091473423,6.06937450252066,-3.97094642037178,0.000122454289462718,0.00076603984855539,0.226396433537156
"225133_at",-1.14407104654192,7.24263529810744,-3.9699552992033,0.000122905098424063,0.000768596163369056,0.222910704187803
"208546_x_at",1.14826726331333,4.36968195642975,3.96973913010075,0.000123003632600763,0.000768977815338376,0.222150535598481
"228310_at",1.29740789841568,5.82906214376033,3.96921105709017,0.000123244655950127,0.000770015034175886,0.220293676000712
"212488_at",1.53019318046205,8.05002488619008,3.96869598799837,0.000123480178253578,0.000771310264596636,0.218482724418329
"230518_at",1.34284308483989,5.80546051618182,3.96798092845548,0.000123807861146346,0.000773003860703036,0.215968917264406
"232481_s_at",2.76847551432236,6.46542863677686,3.96638545314991,0.0001245419974209,0.000777249088543234,0.210361241612672
"206487_at",1.00101962210121,5.84125848687603,3.9663796838264,0.000124544659620069,0.000777249088543234,0.210340967097395
"212446_s_at",1.22046744054632,8.20472011199174,3.96456994680929,0.000125382431387585,0.000782031078726469,0.203982318542159
"232541_at",-1.71568843257697,4.46065617157851,-3.96409988649372,0.000125600912153428,0.000783304422492148,0.202331090042347
"212980_at",1.24639858456273,7.00695616707438,3.96387622649079,0.000125704995284879,0.000783774731121082,0.201545469618676
"204952_at",1.34408882785235,4.19997419380165,3.96328648028586,0.00012597983626931,0.000785398808212601,0.199474110453094
"208909_at",-1.18529373016355,9.54320907401653,-3.96262597846567,0.000126288332450464,0.000787232308371809,0.197154517811685
"226582_at",-1.0311220076607,7.13438450693388,-3.96023648848112,0.000127410408067372,0.000793412763221363,0.188765431548643
"208892_s_at",-1.35396472624103,8.34374665042975,-3.95874896054541,0.000128113731062025,0.000797610822798479,0.183544939512609
"210056_at",1.23266905354748,5.11648504672727,3.95822375955342,0.000128362936809518,0.000798889421748482,0.181702101745409
"242055_at",1.12177553348469,5.15377879676033,3.95705239319903,0.000128920412700889,0.000801720150639341,0.177592659749624
"203925_at",-1.00451201591918,6.68779992573554,-3.95693514426277,0.000128976340751359,0.000801976734968788,0.177181372987148
"221698_s_at",1.19626987875787,6.94193940164463,3.9563729478662,0.000129244831689162,0.000803554829725373,0.175209425946695
"215051_x_at",-1.11490529320597,8.31335136614876,-3.9559966269687,0.000129424851007979,0.000804491101507643,0.173889571707701
"229954_at",1.19828879280823,4.92512314649587,3.9536151595379,0.000130569624798234,0.000811237981345844,0.165539388395561
"201774_s_at",1.05036955382292,6.43645800058678,3.9535307034668,0.00013061039976943,0.000811399114577161,0.165243329424911
"202934_at",-1.15805131812564,7.81414657426446,-3.95142916748469,0.000131628931834137,0.000816891242682343,0.157878004207843
"225591_at",-1.0702983801901,5.54123295538843,-3.95138156024282,0.00013165209273988,0.000816942250658599,0.15771118832865
"202535_at",1.00776395259781,5.95086391298347,3.94894891126749,0.000132840764386156,0.000823290500205517,0.149189236989396
"212944_at",-1.12337441172914,7.3624951904876,-3.94529242497665,0.000134646721315157,0.000833349500555381,0.136387581193996
"202340_x_at",-1.20025176240333,5.63369198696694,-3.94491471358054,0.000134834603742613,0.000833945923034769,0.135065702536233
"221978_at",1.13319401317362,4.07707999141322,3.94436742622081,0.000135107280934591,0.000835537901266685,0.133150530637127
"221811_at",1.52171148891229,5.73724541284298,3.94341694566094,0.000135582093139997,0.00083828462540194,0.129824914189523
"224818_at",-1.07803419814147,7.50199494136364,-3.94326003657525,0.000135660629918636,0.000838580547292417,0.129275967576897
"206544_x_at",-1.15141642056679,5.17049345907438,-3.94020553867857,0.00013719815153237,0.000847318302838847,0.118593151151145
"213310_at",1.0132922101476,4.73736434460331,3.93832554230469,0.000138152719931974,0.000852250926580241,0.112021209531838
"200793_s_at",-1.17788337236433,8.34608874010744,-3.9367053842065,0.00013898043373962,0.000856867850726424,0.106359526767
"226506_at",1.74422131858312,5.18058506102479,3.93648263907369,0.000139094599922504,0.000857359112166628,0.105581278602923
"214109_at",1.29228484760912,6.76831410136364,3.93305568770845,0.000140862368228772,0.000867360383530771,0.0936121439027193
"239639_at",1.48961775775563,3.77192655094215,3.932704576689,0.000141044691462,0.00086822996010863,0.0923862901768668
"220329_s_at",-1.2374742629893,4.7283197973719,-3.9323957945736,0.000141205220301117,0.000869022447091802,0.0913082914167989
"226770_at",1.07682364308423,6.02033324703306,3.93169228682193,0.000141571608965373,0.000870983202450967,0.0888524973516631
"208270_s_at",1.03812031238174,7.59425781989256,3.93126464990686,0.000141794766194506,0.000872159842691487,0.0873598743990476
"201849_at",-1.31574577901251,8.72808406161984,-3.93122508537862,0.000141815429415529,0.000872188819268172,0.0872217847783441
"1558397_at",-1.16077876679643,4.6626217427438,-3.93101128067897,0.000141927142103728,0.000872777695930869,0.0864755740153598
"218400_at",1.31881809570811,5.37328121609917,3.925919888169,0.00014461231256955,0.000886995533962325,0.0687150853396856
"217744_s_at",1.57564459992303,7.56116546956198,3.92278065357355,0.000146291991866749,0.00089629254317733,0.0577732250074598
"218805_at",-1.19175087268897,5.79505350115702,-3.92274712119479,0.000146310033704921,0.000896302643452837,0.0576563837208681
"204860_s_at",1.40195695188401,5.9786754668843,3.92183027486405,0.000146804158518106,0.000899128191663207,0.0544619937515467
"225129_at",-1.24726280022516,5.95084997393388,-3.9207172733923,0.00014740613706455,0.000902612895509495,0.0505849525749964
"200712_s_at",-1.01236743117427,6.4074161426281,-3.92000293544597,0.000147793733267286,0.000904682307029652,0.0480970675254317
"230763_at",1.4893476102002,4.0143726528843,3.91652361869884,0.000149695524157917,0.000915094228905871,0.035984359730632
"224254_x_at",1.24795033900842,8.7582187362562,3.91454209585029,0.000150789024305812,0.00092146975566338,0.0290897029117838
"201641_at",1.53614570845638,8.84030916289256,3.91394437563451,0.000151120367122078,0.000923185036022302,0.0270104800311106
"222688_at",-1.02231583843444,7.17704976100826,-3.91137336477278,0.000152553521074461,0.00093110781030879,0.0180697864017629
"227279_at",1.20246097378106,8.13670654269422,3.91127070951661,0.000152611012086955,0.000931349579566225,0.0177128968342357
"219236_at",1.01542621449658,3.5324189905124,3.91121140278165,0.000152644235619441,0.000931349579566225,0.0175067153173138
"212960_at",1.42886755618492,5.32719673883471,3.91066032437972,0.000152953278595698,0.000932991502600719,0.0155909913908436
"201237_at",-1.13014355182305,8.0498426864876,-3.91045008662618,0.00015307133631189,0.000933538796748752,0.0148601930037193
